matrix_id,rhs_file,n,nnz,k,converged,reason,its,residual,time
105,mat_105.txt,mat_105.mtx,rhs_105_3.bin,3,True,2,12,7.215899541435462e-07,0.0008184979997167829
105,mat_105.txt,mat_105.mtx,rhs_105_4.bin,0,True,2,56,1.5028605150915992e-07,0.0010521949998292257
105,mat_105.txt,mat_105.mtx,rhs_105_4.bin,1,True,2,27,1.507117287293618e-07,0.0007740080000075977
105,mat_105.txt,mat_105.mtx,rhs_105_4.bin,2,True,2,19,6.387068564285265e-08,0.0007640199992238195
105,mat_105.txt,mat_105.mtx,rhs_105_4.bin,3,True,2,13,5.103581985920659e-08,0.0008495779993609176
105,mat_105.txt,mat_105.mtx,rhs_105_5.bin,0,True,2,54,6.07861059309414e-08,0.0010109879995070514
105,mat_105.txt,mat_105.mtx,rhs_105_5.bin,1,True,2,27,7.360467090437955e-08,0.0007504010000047856
105,mat_105.txt,mat_105.mtx,rhs_105_5.bin,2,True,2,18,1.8092587423559428e-07,0.000700532999871939
105,mat_105.txt,mat_105.mtx,rhs_105_5.bin,3,True,2,12,3.316930852245122e-07,0.0007974749996719765
105,mat_105.txt,mat_105.mtx,rhs_105_6.bin,0,True,2,58,8.648857824955778e-08,0.0010988510002789553
105,mat_105.txt,mat_105.mtx,rhs_105_6.bin,1,True,2,27,5.3101939544232484e-08,0.0007779890001984313
105,mat_105.txt,mat_105.mtx,rhs_105_6.bin,2,True,2,18,2.3882740034475365e-07,0.0007171549996201065
105,mat_105.txt,mat_105.mtx,rhs_105_6.bin,3,True,2,13,3.6330541830758426e-08,0.0008407089999309392
105,mat_105.txt,mat_105.mtx,rhs_105_7.bin,0,True,2,56,8.608204506906153e-08,0.0010475849994691089
105,mat_105.txt,mat_105.mtx,rhs_105_7.bin,1,True,2,27,8.57951756455534e-08,0.0007394349995593075
105,mat_105.txt,mat_105.mtx,rhs_105_7.bin,2,True,2,18,1.4543886147106007e-07,0.0007027669998933561
105,mat_105.txt,mat_105.mtx,rhs_105_7.bin,3,True,2,13,6.93266370908372e-08,0.0008175900002242997
105,mat_105.txt,mat_105.mtx,rhs_105_8.bin,0,True,2,59,9.524230668565386e-08,0.0011056950006604893
105,mat_105.txt,mat_105.mtx,rhs_105_8.bin,1,True,2,27,7.475842813668956e-08,0.0007645790001333808
105,mat_105.txt,mat_105.mtx,rhs_105_8.bin,2,True,2,18,1.6759235587964112e-07,0.0007221840005513513
105,mat_105.txt,mat_105.mtx,rhs_105_8.bin,3,True,2,12,8.86577076368232e-07,0.0008189869995476329
105,mat_105.txt,mat_105.mtx,rhs_105_9.bin,0,True,2,56,8.923357096552959e-08,0.0010394139999334584
105,mat_105.txt,mat_105.mtx,rhs_105_9.bin,1,True,2,27,7.085089356021081e-08,0.0007384570008071023
105,mat_105.txt,mat_105.mtx,rhs_105_9.bin,2,True,2,18,1.7804449369956797e-07,0.0007021390001682448
105,mat_105.txt,mat_105.mtx,rhs_105_9.bin,3,True,2,12,8.886356131186626e-07,0.000795589999142976
105,mat_105.txt,mat_105.mtx,rhs_105_10.bin,0,True,2,59,2.373879164712594e-07,0.0010982920002788887
105,mat_105.txt,mat_105.mtx,rhs_105_10.bin,1,True,2,27,2.6095627807633654e-07,0.0007707249997110921
105,mat_105.txt,mat_105.mtx,rhs_105_10.bin,2,True,2,18,8.349720311310632e-07,0.0007210659996417235
105,mat_105.txt,mat_105.mtx,rhs_105_10.bin,3,True,2,13,2.975292006347065e-07,0.0008339329997397726
105,mat_105.txt,mat_105.mtx,rhs_105_11.bin,0,True,2,55,1.6759432508370292e-07,0.0010192290001214133
105,mat_105.txt,mat_105.mtx,rhs_105_11.bin,1,True,2,27,2.1076741427306618e-07,0.0007561279999208637
105,mat_105.txt,mat_105.mtx,rhs_105_11.bin,2,True,2,19,5.972931002709316e-08,0.000728261000404018
105,mat_105.txt,mat_105.mtx,rhs_105_11.bin,3,True,2,13,1.228344228899249e-07,0.0008189869995476329
105,mat_105.txt,mat_105.mtx,rhs_105_12.bin,0,True,2,54,6.749171719292115e-08,0.001004143000500335
105,mat_105.txt,mat_105.mtx,rhs_105_12.bin,1,True,2,27,7.814367360374043e-08,0.0007703060000494588
105,mat_105.txt,mat_105.mtx,rhs_105_12.bin,2,True,2,19,3.781698271451168e-08,0.000747257000512036
105,mat_105.txt,mat_105.mtx,rhs_105_12.bin,3,True,2,13,9.833066225160693e-08,0.0008379150003747782
105,mat_105.txt,mat_105.mtx,rhs_105_13.bin,0,True,2,61,7.505339217579411e-08,0.0011367059996700846
105,mat_105.txt,mat_105.mtx,rhs_105_13.bin,1,True,2,27,8.446302874973909e-08,0.0007381089999398682
105,mat_105.txt,mat_105.mtx,rhs_105_13.bin,2,True,2,19,1.9316946389117403e-08,0.0007226729994727066
105,mat_105.txt,mat_105.mtx,rhs_105_13.bin,3,True,2,13,5.389381684977331e-08,0.0008344920006493339
